Receipt,Date,Description,Client,Staff,Quantity,Amount,GST,PST,mes_nome,mes_n,dia_nome,dia_n
1429,2018-07-07,Men's hair cut,SQUN01,JJ,1,20.0,1.0,1.6,July,7,Saturday,5
1430,2018-07-10,Women's hair cut,CLAM01,JJ,1,102.0,5.1,8.16,July,7,Tuesday,1
1431,2018-07-10,Women's hair cut,WARG01,JJ,1,102.0,5.1,8.16,July,7,Tuesday,1
1432,2018-07-10,Men's hair cut,SMIL01,JJ,1,40.0,2.0,3.2,July,7,Tuesday,1
1433,2018-07-10,Women's hair cut,MART01,KELLY,1,65.0,3.25,5.2,July,7,Tuesday,1
1433,2018-07-10,Color touch up,MART01,JOANNE,1,60.0,3.0,4.8,July,7,Tuesday,1
1434,2018-07-10,Men's hair cut,GRIP01,BECKY,1,50.0,2.5,4.0,July,7,Tuesday,1
1436,2018-07-10,Men's hair cut,MASA01,BECKY,1,50.0,2.5,4.0,July,7,Tuesday,1
1438,2018-07-10,Men's hair cut,LANR01,KELLY,1,35.0,1.75,2.8,July,7,Tuesday,1
1439,2018-07-10,Women's hair cut,BALO01,JJ,1,82.0,4.1,6.56,July,7,Tuesday,1
144,2018-04-07,Women's hair cut,BLAJ01,SINEAD,1,65.0,3.25,5.2,April,4,Saturday,5
1440,2018-07-10,Women's hair cut,HOLD01,BECKY,1,80.0,4.0,6.4,July,7,Tuesday,1
1442,2018-07-10,Men's hair cut,DEAM01,KELLY,1,35.0,1.75,2.8,July,7,Tuesday,1
1443,2018-07-10,Women's hair cut,RICP01,BECKY,1,80.0,4.0,6.4,July,7,Tuesday,1
1444,2018-07-10,Blowdry,HILJ01,BECKY,1,50.0,2.5,4.0,July,7,Tuesday,1
1446,2018-07-10,Women's hair cut,WEIA01,JJ,1,102.0,5.1,8.16,July,7,Tuesday,1
1447,2018-07-10,Men's hair cut,SINS02,KELLY,1,55.0,2.75,4.4,July,7,Tuesday,1
1448,2018-07-10,Smoothing treatment,ARRM01,BECKY,1,300.0,15.0,24.0,July,7,Tuesday,1
1449,2018-07-10,Men's hair cut,SINS01,JJ,1,60.0,3.0,4.8,July,7,Tuesday,1
1449,2018-07-10,KM Night Rider 100g,SINS01,JJ,1,28.8,1.44,2.304,July,7,Tuesday,1
145,2018-04-08,Women's hair cut,TOPS01,BECKY,1,60.0,3.0,4.8,April,4,Sunday,6
1450,2018-07-10,Men's hair cut,BESJ01,KELLY,1,35.0,1.75,2.8,July,7,Tuesday,1
1451,2018-07-10,Men's hair cut,BUDG02,BECKY,1,50.0,2.5,4.0,July,7,Tuesday,1
1452,2018-07-10,Men's hair cut,TAYE01,JJ,1,60.0,3.0,4.8,July,7,Tuesday,1
1453,2018-07-10,Blowdry,NIDN01,KELLY,1,55.0,2.75,4.4,July,7,Tuesday,1
1453,2018-07-10,Color full color,NIDN01,JOANNE,1,85.0,4.25,6.8,July,7,Tuesday,1
1454,2018-07-10,Color touch up,SCHP01,JOANNE,1,70.0,3.5,5.6,July,7,Tuesday,1
1454,2018-07-10,Women's hair cut,SCHP01,BECKY,1,80.0,4.0,6.4,July,7,Tuesday,1
1455,2018-07-10,Color touch up,WOOJ01,JOANNE,1,70.0,3.5,5.6,July,7,Tuesday,1
1455,2018-07-10,Blowdry,WOOJ01,JJ,1,52.0,2.6,4.16,July,7,Tuesday,1
1456,2018-07-11,Women's hair cut,KEAJ01,JJ,1,82.0,4.1,6.56,July,7,Wednesday,2
1457,2018-07-12,Women's hair cut,JACA01,JJ,1,82.0,4.1,6.56,July,7,Thursday,3
1458,2018-07-11,Children (under 12),MUNM01,JJ,1,32.0,1.6,2.56,July,7,Wednesday,2
1458,2018-07-11,Children (under 12),MUNJ01,KELLY,1,35.0,1.75,2.8,July,7,Wednesday,2
1459,2018-07-11,Blowdry,WONM02,JJ,1,52.0,2.6,4.16,July,7,Wednesday,2
146,2018-04-08,Blowdry,SCHJ03,BECKY,1,30.0,1.5,2.4,April,4,Sunday,6
1463,2018-07-11,Women's hair cut,KIMS01,JJ,1,102.0,5.1,8.16,July,7,Wednesday,2
1464,2018-07-11,Men's hair cut,WICJ01,JJ,1,60.0,3.0,4.8,July,7,Wednesday,2
1465,2018-07-11,AG balance 355ml,WALK_IN,JJ,1,27.0,1.35,2.16,July,7,Wednesday,2
1466,2018-07-11,Men's hair cut,DUFM01,KELLY,1,35.0,1.75,2.8,July,7,Wednesday,2
1466,2018-07-11,PO hydrate con 250ml,DUFM01,KELLY,1,33.52,1.676,2.6816,July,7,Wednesday,2
1466,2018-07-11,LP Silver Shampoo 300ml,DUFM01,KELLY,1,22.95,1.1475,1.836,July,7,Wednesday,2
1468,2018-07-11,Women's hair cut,MCGA01,JJ,1,102.0,5.1,8.16,July,7,Wednesday,2
1469,2018-07-11,Blowdry,COLG01,JJ,1,52.0,2.6,4.16,July,7,Wednesday,2
1469,2018-07-11,Color touch up,COLG01,JOANNE,1,70.0,3.5,5.6,July,7,Wednesday,2
147,2018-04-08,Men's hair cut,CHAG01,BECKY,1,30.0,1.5,2.4,April,4,Sunday,6
1470,2018-07-11,Highlights partial,PRIL01,JOANNE,1,160.0,8.0,12.8,July,7,Wednesday,2
1471,2018-07-11,Women's hair cut,JARM01,JJ,1,102.0,5.1,8.16,July,7,Wednesday,2
1472,2018-07-11,Women's hair cut,NICM01,JJ,1,102.0,5.1,8.16,July,7,Wednesday,2
1473,2018-07-11,Blowdry,CLAJ01,TANYA,1,35.0,1.75,2.8,July,7,Wednesday,2
1475,2018-07-12,Men's hair cut,RIJR01,JJ,1,40.0,2.0,3.2,July,7,Thursday,3
1476,2018-07-12,Women's hair cut,STEC01,JJ,1,82.0,4.1,6.56,July,7,Thursday,3
1478,2018-07-12,Men's hair cut,SITB01,KELLY,1,35.0,1.75,2.8,July,7,Thursday,3
1478,2018-07-12,Color full color,SITB01,KELLY,1,50.0,2.5,4.0,July,7,Thursday,3
1479,2018-07-12,Men's hair cut,FLAD01,BECKY,1,50.0,2.5,4.0,July,7,Thursday,3
148,2018-04-08,Blowdry,DOWR01,BECKY,1,50.0,2.5,4.0,April,4,Sunday,6
1480,2018-07-12,Women's hair cut,WAIS01,BECKY,1,80.0,4.0,6.4,July,7,Thursday,3
1481,2018-07-12,Women's hair cut,SPEC01,BECKY,1,60.0,3.0,4.8,July,7,Thursday,3
1482,2018-07-12,Color touch up,HENA01,JOANNE,1,70.0,3.5,5.6,July,7,Thursday,3
1482,2018-07-12,Women's hair cut,HENA01,BECKY,1,80.0,4.0,6.4,July,7,Thursday,3
1483,2018-07-12,Women's hair cut,GOUE01,BECKY,1,80.0,4.0,6.4,July,7,Thursday,3
1484,2018-07-12,Color full color,MAEJ01,JOANNE,1,85.0,4.25,6.8,July,7,Thursday,3
1484,2018-07-12,Women's hair cut,MAEJ01,JJ,1,102.0,5.1,8.16,July,7,Thursday,3
1485,2018-07-12,Accent lights and color,BROF01,JOANNE,1,140.0,7.0,11.2,July,7,Thursday,3
1485,2018-07-12,Blowdry,BROF01,KELLY,1,55.0,2.75,4.4,July,7,Thursday,3
1486,2018-07-12,Women's hair cut,TAYD01,JJ,1,102.0,5.1,8.16,July,7,Thursday,3
1487,2018-07-12,Blowdry,WRIM01,TANYA,1,15.0,0.75,1.2,July,7,Thursday,3
1488,2018-07-12,Women's hair cut,POLB01,BECKY,1,80.0,4.0,6.4,July,7,Thursday,3
1489,2018-07-12,Men's hair cut,ZIMJ01,JJ,1,60.0,3.0,4.8,July,7,Thursday,3
149,2018-04-08,Highlights full,HUDM01,JJ,1,0.0,0.0,0.0,April,4,Sunday,6
1490,2018-07-12,Women's hair cut,JARS01,JJ,1,82.0,4.1,6.56,July,7,Thursday,3
1492,2018-07-12,Color full color,DUBO01,TANYA,1,35.0,1.75,2.8,July,7,Thursday,3
1493,2018-07-12,Blowdry,MOOJ01,KELLY,1,35.0,1.75,2.8,July,7,Thursday,3
1494,2018-07-12,Women's hair cut,BUSC01,JJ,1,102.0,5.1,8.16,July,7,Thursday,3
1494,2018-07-12,accent lights,BUSC01,JOANNE,1,80.0,4.0,6.4,July,7,Thursday,3
1495,2018-07-12,Blowdry,DOWR01,BECKY,1,50.0,2.5,4.0,July,7,Thursday,3
1496,2018-07-12,Consultation,JACA01,JJ,1,0.0,0.0,0.0,July,7,Thursday,3
1498,2018-07-13,Blowdry,SIRM01,BECKY,1,50.0,2.5,4.0,July,7,Friday,4
1499,2018-07-13,Women's hair cut,FREK01,BECKY,1,60.0,3.0,4.8,July,7,Friday,4
15,2018-03-16,Women's hair cut,PARC01,JJ,1,82.0,4.1,6.56,March,3,Friday,4
150,2018-04-10,Women's hair cut,MARD01,BECKY,1,60.0,3.0,4.8,April,4,Tuesday,1
1501,2018-07-13,Blowdry,SKUD01,BECKY,1,50.0,2.5,4.0,July,7,Friday,4
1502,2018-07-13,Women's hair cut,BOWM01,JJ,1,102.0,5.1,8.16,July,7,Friday,4
1503,2018-07-13,Women's hair cut,KIMY01,JJ,1,102.0,5.1,8.16,July,7,Friday,4
1504,2018-07-13,Highlights partial,ROZM01,JOANNE,1,140.0,7.0,11.2,July,7,Friday,4
1505,2018-07-13,Men's hair cut,CAND01,JJ,1,60.0,3.0,4.8,July,7,Friday,4
1506,2018-07-13,Women's hair cut,CARB01,BECKY,1,80.0,4.0,6.4,July,7,Friday,4
1506,2018-07-13,KM Doo over 250ml,CARB01,BECKY,1,34.5,1.725,2.76,July,7,Friday,4
1507,2018-07-13,Women's hair cut,LYK01,KELLY,1,55.0,2.75,4.4,July,7,Friday,4
1508,2018-07-13,Accent lights and color,SARK01,JOANNE,1,140.0,7.0,11.2,July,7,Friday,4
1508,2018-07-13,Women's hair cut,SARK01,JJ,1,102.0,5.1,8.16,July,7,Friday,4
1508,2018-07-13,,SARK01,JJ,1,17.55,0.8775,1.404,July,7,Friday,4
1509,2018-07-13,Men's hair cut,BARW01,JJ,1,60.0,3.0,4.8,July,7,Friday,4
151,2018-04-10,Color touch up,IRWE01,KELLY,1,55.0,2.75,4.4,April,4,Tuesday,1
151,2018-04-10,Men's hair cut,IRWE01,SINEAD,1,45.0,2.25,3.6,April,4,Tuesday,1
1510,2018-07-13,Blowdry,WOOD02,JJ,1,52.0,2.6,4.16,July,7,Friday,4
1511,2018-07-13,Men's hair cut,POOD01,BECKY,1,50.0,2.5,4.0,July,7,Friday,4
1512,2018-07-14,Women's hair cut,TOBJ01,JJ,1,82.0,4.1,6.56,July,7,Saturday,5
1513,2018-07-14,Women's hair cut,ARBA01,KELLY,1,55.0,2.75,4.4,July,7,Saturday,5
1514,2018-07-14,Men's hair cut,MUIK01,KELLY,1,35.0,1.75,2.8,July,7,Saturday,5
1515,2018-07-14,Women's hair cut,SMAN01,KELLY,1,45.0,2.25,3.6,July,7,Saturday,5
1516,2018-07-14,Women's hair cut,DALR01,KELLY,1,45.0,2.25,3.6,July,7,Saturday,5
152,2018-04-10,Women's hair cut,KOOM01,JJ,1,82.0,4.1,6.56,April,4,Tuesday,1
1520,2018-07-14,Men's hair cut,HELJ01,BECKY,1,50.0,2.5,4.0,July,7,Saturday,5
1522,2018-07-14,Men's hair cut,SHAA01,BECKY,1,50.0,2.5,4.0,July,7,Saturday,5
1523,2018-07-14,Balayage,LAMD01,JOANNE,1,200.0,10.0,16.0,July,7,Saturday,5
1524,2018-07-14,Men's hair cut,MOHM01,KELLY,1,35.0,1.75,2.8,July,7,Saturday,5
1525,2018-07-14,Women's hair cut,BINP01,JJ,1,51.0,2.55,4.08,July,7,Saturday,5
1526,2018-07-14,Color full color,FLAS01,JOANNE,1,85.0,4.25,6.8,July,7,Saturday,5
1526,2018-07-14,Women's hair cut,FLAS01,BECKY,1,80.0,4.0,6.4,July,7,Saturday,5
1527,2018-07-14,Men's hair cut,CECA01,KELLY,1,35.0,1.75,2.8,July,7,Saturday,5
1528,2018-07-14,Blowdry,BROS01,BECKY,1,50.0,2.5,4.0,July,7,Saturday,5
1529,2018-07-14,Women's hair cut,CULT01,BECKY,1,80.0,4.0,6.4,July,7,Saturday,5
153,2018-04-10,Women's hair cut,LANS01,BECKY,1,60.0,3.0,4.8,April,4,Tuesday,1
1530,2018-07-14,Men's hair cut,HUTP01,JJ,1,40.0,2.0,3.2,July,7,Saturday,5
1531,2018-07-14,Women's hair cut,TOPS01,BECKY,1,80.0,4.0,6.4,July,7,Saturday,5
1532,2018-07-14,Blowdry,LAIA01,TANYA,1,15.0,0.75,1.2,July,7,Saturday,5
1533,2018-07-14,Women's hair cut,YAGL01,KELLY,1,55.0,2.75,4.4,July,7,Saturday,5
1534,2018-07-14,Women's hair cut,COWL01,BECKY,1,80.0,4.0,6.4,July,7,Saturday,5
1534,2018-07-14,Highlights partial,COWL01,JOANNE,1,160.0,8.0,12.8,July,7,Saturday,5
1535,2018-07-15,Women's hair cut,CONK01,BECKY,1,60.0,3.0,4.8,July,7,Sunday,6
1536,2018-07-15,Men's hair cut,HAMD01,BECKY,1,50.0,2.5,4.0,July,7,Sunday,6
1537,2018-07-15,Men's hair cut,YATT01,BECKY,1,50.0,2.5,4.0,July,7,Sunday,6
1538,2018-07-15,Women's hair cut,BROT01,BECKY,1,80.0,4.0,6.4,July,7,Sunday,6
1539,2018-07-15,Blowdry,NIKK01,JJ,1,32.0,1.6,2.56,July,7,Sunday,6
154,2018-04-10,Women's hair cut,SIDA01,BECKY,1,60.0,3.0,4.8,April,4,Tuesday,1
1540,2018-07-15,Men's hair cut,BARJ01,BECKY,1,30.0,1.5,2.4,July,7,Sunday,6
1541,2018-07-15,KM Motion lotion 150ml,WALK_IN,JJ,1,28.8,1.44,2.304,July,7,Sunday,6
1542,2018-07-15,Blowdry,WONM02,JJ,1,52.0,2.6,4.16,July,7,Sunday,6
1543,2018-07-17,Women's hair cut,SARM01,JJ,1,82.0,4.1,6.56,July,7,Tuesday,1
1543,2018-07-17,Color full color,SARM01,JOANNE,1,85.0,4.25,6.8,July,7,Tuesday,1
1543,2018-07-17,Design me Puff me light 9.1g,SARM01,JJ,1,17.55,0.8775,1.404,July,7,Tuesday,1
1544,2018-07-17,Color mini touch up,HILJ01,JOANNE,1,50.0,2.5,4.0,July,7,Tuesday,1
1544,2018-07-17,Blowdry,HILJ01,BECKY,1,50.0,2.5,4.0,July,7,Tuesday,1
1545,2018-07-17,Blowdry,KUKK01,BECKY,1,50.0,2.5,4.0,July,7,Tuesday,1
1546,2018-07-17,Women's hair cut,JURS01,BECKY,1,60.0,3.0,4.8,July,7,Tuesday,1
1547,2018-07-17,Men's hair cut,LEEP01,JJ,1,60.0,3.0,4.8,July,7,Tuesday,1
1548,2018-07-17,Men's hair cut,HENB01,JJ,1,60.0,3.0,4.8,July,7,Tuesday,1
1549,2018-07-17,Women's hair cut,HYLK01,JJ,1,82.0,4.1,6.56,July,7,Tuesday,1
155,2018-04-10,Women's hair cut,BOWM01,JJ,1,82.0,4.1,6.56,April,4,Tuesday,1
1550,2018-07-17,Men's hair cut,KWOR01,KELLY,1,35.0,1.75,2.8,July,7,Tuesday,1
1552,2018-07-17,Men's hair cut,THOW02,JJ,1,60.0,3.0,4.8,July,7,Tuesday,1
1553,2018-07-17,Partial highlights and color,TRAS01,JOANNE,1,150.0,7.5,12.0,July,7,Tuesday,1
1554,2018-07-17,Blowdry,TIML01,TANYA,1,35.0,1.75,2.8,July,7,Tuesday,1
1555,2018-07-17,AG Dry Lift 44ml,WALK_IN,JJ,1,21.6,1.08,1.728,July,7,Tuesday,1
1556,2018-07-17,Women's hair cut,BOSJ01,BECKY,1,80.0,4.0,6.4,July,7,Tuesday,1
1557,2018-07-17,Color touch up,YANC01,JOANNE,1,70.0,3.5,5.6,July,7,Tuesday,1
1558,2018-07-17,Highlights half head and color,PAE01,KELLY,1,110.0,5.5,8.8,July,7,Tuesday,1
1558,2018-07-17,Women's hair cut,PAE01,KELLY,1,75.0,3.75,6.0,July,7,Tuesday,1
1558,2018-07-17,Smart Bond,PAE01,KELLY,2,50.0,2.5,4.0,July,7,Tuesday,1
1559,2018-07-17,Accent lights and color,STUM01,JOANNE,1,125.0,6.25,10.0,July,7,Tuesday,1
156,2018-04-10,Women's hair cut,SAMB01,JJ,1,82.0,4.1,6.56,April,4,Tuesday,1
1560,2018-07-17,Men's hair cut,GUYD01,BECKY,1,50.0,2.5,4.0,July,7,Tuesday,1
1560,2018-07-17,Men's camo color,GUYD01,BECKY,1,45.0,2.25,3.6,July,7,Tuesday,1
1561,2018-07-17,Blowdry,RIHM01,BECKY,1,50.0,2.5,4.0,July,7,Tuesday,1
1563,2018-07-17,Men's hair cut,PARJ01,KELLY,1,55.0,2.75,4.4,July,7,Tuesday,1
1564,2018-07-17,Men's hair cut,PIPJ01,JJ,1,60.0,3.0,4.8,July,7,Tuesday,1
1565,2018-07-17,Men's hair cut,GROR01,JJ,1,40.0,2.0,3.2,July,7,Tuesday,1
1566,2018-07-17,Women's hair cut,JOHJ01,BECKY,1,80.0,4.0,6.4,July,7,Tuesday,1
1566,2018-07-17,KM Body builder 350m,JOHJ01,BECKY,1,31.05,1.5525,2.484,July,7,Tuesday,1
1567,2018-07-18,Women's hair cut,BEZK01,JJ,1,82.0,4.1,6.56,July,7,Wednesday,2
1567,2018-07-18,Shu essence absolue C.milk 250,BEZK01,JJ,1,50.4,2.52,4.032,July,7,Wednesday,2
157,2018-04-10,Men's hair cut,MCCB01,BECKY,1,30.0,1.5,2.4,April,4,Tuesday,1
1570,2018-07-18,Blowdry,LEVL01,JJ,1,52.0,2.6,4.16,July,7,Wednesday,2
1572,2018-07-18,Men's hair cut,SLUS01,JJ,1,60.0,3.0,4.8,July,7,Wednesday,2
1574,2018-07-18,accent lights,BOES01,JOANNE,1,110.0,5.5,8.8,July,7,Wednesday,2
1577,2018-07-18,Blowdry,STAT01,TANYA,1,15.0,0.75,1.2,July,7,Wednesday,2
1578,2018-07-18,Women's hair cut,MANL01,JJ,1,102.0,5.1,8.16,July,7,Wednesday,2
1579,2018-07-18,Women's hair cut,PHIJ01,JJ,1,102.0,5.1,8.16,July,7,Wednesday,2
1579,2018-07-18,LP wild stylers scruff me 150m,PHIJ01,JJ,1,22.5,1.125,1.8,July,7,Wednesday,2
158,2018-04-10,Women's hair cut,KRIA01,JJ,1,82.0,4.1,6.56,April,4,Tuesday,1
1580,2018-07-18,Women's hair cut,VARE01,JJ,1,82.0,4.1,6.56,July,7,Wednesday,2
1581,2018-07-18,Treatments 1,ELSM01,JJ,1,0.0,0.0,0.0,July,7,Wednesday,2
1581,2018-07-18,Blowdry,ELSM01,JJ,1,52.0,2.6,4.16,July,7,Wednesday,2
1583,2018-07-18,Men's hair cut,POTR01,JJ,1,60.0,3.0,4.8,July,7,Wednesday,2
1585,2018-07-19,Women's hair cut,BEAA02,JJ,1,82.0,4.1,6.56,July,7,Thursday,3
1585,2018-07-19,KM Easy rider 100g,BEAA02,HOUSE,1,0.0,0.0,0.0,July,7,Thursday,3
1586,2018-07-19,Highlights partial,NICL01,JOANNE,1,150.0,7.5,12.0,July,7,Thursday,3
1586,2018-07-19,Women's hair cut,NICL01,JJ,1,73.6,3.68,5.888,July,7,Thursday,3
1587,2018-07-19,Women's hair cut,SIDA01,BECKY,1,60.0,3.0,4.8,July,7,Thursday,3
1588,2018-07-19,Men's hair cut,WOOJ02,BECKY,1,30.0,1.5,2.4,July,7,Thursday,3
1589,2018-07-19,Women's hair cut,CHAE01,BECKY,1,60.0,3.0,4.8,July,7,Thursday,3
159,2018-04-10,Women's hair cut,CARB01,BECKY,1,60.0,3.0,4.8,April,4,Tuesday,1
1590,2018-07-20,Women's hair cut,SKUD01,BECKY,1,80.0,4.0,6.4,July,7,Friday,4
1591,2018-07-19,Blowdry,BROS01,BECKY,1,50.0,2.5,4.0,July,7,Thursday,3
1592,2018-07-19,Women's hair cut,COHH01,KELLY,1,55.0,2.75,4.4,July,7,Thursday,3
1594,2018-07-19,Women's hair cut,KEIS01,BECKY,1,80.0,4.0,6.4,July,7,Thursday,3
1595,2018-07-19,Women's hair cut,JASA01,JJ,1,102.0,5.1,8.16,July,7,Thursday,3
1596,2018-07-19,Men's hair cut,STEM02,JJ,1,60.0,3.0,4.8,July,7,Thursday,3
1597,2018-07-19,Men's hair cut,LIMB01,BECKY,1,50.0,2.5,4.0,July,7,Thursday,3
1598,2018-07-19,Women's hair cut,SINJ01,JJ,1,102.0,5.1,8.16,July,7,Thursday,3
1599,2018-07-19,Women's hair cut,WIL*01,JJ,1,102.0,5.1,8.16,July,7,Thursday,3
1599,2018-07-19,Color touch up,WIL*01,JOANNE,1,70.0,3.5,5.6,July,7,Thursday,3
16,2018-03-16,Men's hair cut,SLEA01,JJ,1,40.0,2.0,3.2,March,3,Friday,4
160,2018-04-11,Women's hair cut,GARJ01,JJ,1,82.0,4.1,6.56,April,4,Wednesday,2
1604,2018-07-19,Blowdry,COLG01,BECKY,1,50.0,2.5,4.0,July,7,Thursday,3
1606,2018-07-19,Women's hair cut,HEIM01,BECKY,1,80.0,4.0,6.4,July,7,Thursday,3
1607,2018-07-19,Women's hair cut,HOLL01,JJ,1,102.0,5.1,8.16,July,7,Thursday,3
1608,2018-07-19,Women's hair cut,ESKR01,JJ,1,102.0,5.1,8.16,July,7,Thursday,3
1610,2018-07-19,Women's hair cut,HERD01,KELLY,1,60.0,3.0,4.8,July,7,Thursday,3
1611,2018-07-20,Women's hair cut,MCGD01,JJ,1,82.0,4.1,6.56,July,7,Friday,4
1612,2018-07-20,Blowdry,LIND01,BECKY,1,50.0,2.5,4.0,July,7,Friday,4
1612,2018-07-20,Color mini touch up,LIND01,JOANNE,1,50.0,2.5,4.0,July,7,Friday,4
1613,2018-07-20,Women's hair cut,FAIL01,KELLY,1,55.0,2.75,4.4,July,7,Friday,4
1614,2018-07-20,Women's hair cut,TOMA01,KELLY,1,55.0,2.75,4.4,July,7,Friday,4
1615,2018-07-20,Women's hair cut,MOOE01,KELLY,1,45.0,2.25,3.6,July,7,Friday,4
1616,2018-07-20,Highlights partial,MURS02,JOANNE,1,140.0,7.0,11.2,July,7,Friday,4
1617,2018-07-20,Men's hair cut,KLEA01,BECKY,1,50.0,2.5,4.0,July,7,Friday,4
1617,2018-07-20,KM Night Rider 100g,KLEA01,BECKY,1,28.8,1.44,2.304,July,7,Friday,4
1619,2018-07-20,Women's hair cut,CRIV01,JJ,1,102.0,5.1,8.16,July,7,Friday,4
1619,2018-07-20,Blowdry,CRIV01,JJ,1,52.0,2.6,4.16,July,7,Friday,4
162,2018-04-11,Blowdry,VAUD01,JJ,1,32.0,1.6,2.56,April,4,Wednesday,2
1620,2018-07-20,Women's hair cut,KOOM01,JJ,1,102.0,5.1,8.16,July,7,Friday,4
1621,2018-07-20,Women's hair cut,THOW01,JJ,1,102.0,5.1,8.16,July,7,Friday,4
1622,2018-07-20,Accent lights and color,ROBT01,JOANNE,1,125.0,6.25,10.0,July,7,Friday,4
1622,2018-07-20,Blowdry,ROBT01,KELLY,1,55.0,2.75,4.4,July,7,Friday,4
1623,2018-07-20,Blowdry,POLB01,BECKY,1,50.0,2.5,4.0,July,7,Friday,4
1625,2018-07-20,Highlights half head and color,DIRK01,KELLY,1,120.0,6.0,9.6,July,7,Friday,4
1625,2018-07-20,Women's hair cut,DIRK01,KELLY,1,55.0,2.75,4.4,July,7,Friday,4
1625,2018-07-20,Color toner,DIRK01,KELLY,1,30.0,1.5,2.4,July,7,Friday,4
1626,2018-07-20,Men's hair cut,POUG01,BECKY,1,50.0,2.5,4.0,July,7,Friday,4
1627,2018-07-20,Color touch up,RUBH02,TANYA,1,25.0,1.25,2.0,July,7,Friday,4
1627,2018-07-20,Blowdry,RUBH02,TANYA,1,25.0,1.25,2.0,July,7,Friday,4
1628,2018-07-20,Women's hair cut,MOOH01,JJ,1,102.0,5.1,8.16,July,7,Friday,4
1629,2018-07-20,Men's hair cut,STEB01,BECKY,1,50.0,2.5,4.0,July,7,Friday,4
1630,2018-07-20,Highlights partial,SCHC01,JOANNE,1,140.0,7.0,11.2,July,7,Friday,4
1630,2018-07-20,Shu urban moisture masque200,SCHC01,JOANNE,1,59.4,2.97,4.752,July,7,Friday,4
1631,2018-07-20,Men's hair cut,MAXI01,KELLY,1,55.0,2.75,4.4,July,7,Friday,4
1632,2018-07-20,Women's hair cut,SENM01,BECKY,1,80.0,4.0,6.4,July,7,Friday,4
1633,2018-07-20,Color mini touch up,PENM01,JOANNE,1,50.0,2.5,4.0,July,7,Friday,4
1633,2018-07-20,Blowdry,PENM01,JJ,1,52.0,2.6,4.16,July,7,Friday,4
1633,2018-07-20,LP wild stylers scruff me 150m,PENM01,JJ,1,22.5,1.125,1.8,July,7,Friday,4
1634,2018-07-20,Women's hair cut,MARK01,BECKY,1,80.0,4.0,6.4,July,7,Friday,4
1635,2018-07-20,Women's hair cut,LYL01,JJ,1,102.0,5.1,8.16,July,7,Friday,4
1637,2018-07-20,Color touch up,RUTR01,JOANNE,1,70.0,3.5,5.6,July,7,Friday,4
1637,2018-07-20,Blowdry,RUTR01,JJ,1,0.0,0.0,0.0,July,7,Friday,4
1638,2018-07-20,KM Body builder 350m,WALK_IN,HOUSE,1,17.25,0.8625,1.38,July,7,Friday,4
1639,2018-07-21,Blowdry,WONM02,JJ,1,52.0,2.6,4.16,July,7,Saturday,5
1640,2018-07-21,Highlights half head,LEIG01,KELLY,1,120.0,6.0,9.6,July,7,Saturday,5
1641,2018-07-21,Blowdry,LELS01,KELLY,1,35.0,1.75,2.8,July,7,Saturday,5
1642,2018-07-21,Men's hair cut,MCGA03,KELLY,1,55.0,2.75,4.4,July,7,Saturday,5
1643,2018-07-21,Women's hair cut,SCHC01,JJ,1,102.0,5.1,8.16,July,7,Saturday,5
1644,2018-07-21,Men's hair cut,MARG01,JJ,1,60.0,3.0,4.8,July,7,Saturday,5
1645,2018-07-21,Color touch up,RUGN01,TANYA,1,45.0,2.25,3.6,July,7,Saturday,5
1645,2018-07-21,Blowdry,RUGN01,TANYA,1,15.0,0.75,1.2,July,7,Saturday,5
1646,2018-07-21,Men's hair cut,SARA01,JJ,1,60.0,3.0,4.8,July,7,Saturday,5
1647,2018-07-21,Women's hair cut,ALLM01,JJ,1,82.0,4.1,6.56,July,7,Saturday,5
1649,2018-07-21,Men's hair cut,ROST01,JJ,1,60.0,3.0,4.8,July,7,Saturday,5
1650,2018-07-21,Men's hair cut,HYSA01,JJ,1,60.0,3.0,4.8,July,7,Saturday,5
1651,2018-07-21,Blowdry,?A01,KELLY,1,55.0,2.75,4.4,July,7,Saturday,5
1652,2018-07-21,Consultation,LEIG01,KELLY,1,0.0,0.0,0.0,July,7,Saturday,5
1653,2018-07-24,Women's hair cut,AGOE01,JJ,1,82.0,4.1,6.56,July,7,Tuesday,1
1654,2018-07-24,Accent lights and color,MACA01,JOANNE,1,130.0,6.5,10.4,July,7,Tuesday,1
1654,2018-07-24,Women's hair cut,MACA01,JJ,1,92.0,4.6,7.36,July,7,Tuesday,1
1655,2018-07-24,Women's hair cut,LEES01,JJ,1,82.0,4.1,6.56,July,7,Tuesday,1
1655,2018-07-24,Design me Puff me 1.9g,LEES01,JJ,2,35.1,1.755,2.808,July,7,Tuesday,1
1657,2018-07-24,Men's hair cut,MELE01,BECKY,1,50.0,2.5,4.0,July,7,Tuesday,1
1658,2018-07-24,Blowdry,KUKK01,BECKY,1,50.0,2.5,4.0,July,7,Tuesday,1
166,2018-04-11,Blow dry bundle 5+1,HOLL01,HOUSE,1,225.0,11.25,18.0,April,4,Wednesday,2
1660,2018-07-24,Women's hair cut,DAWP01,BECKY,1,80.0,4.0,6.4,July,7,Tuesday,1
1661,2018-07-24,Highlights partial,KUKH01,JOANNE,1,160.0,8.0,12.8,July,7,Tuesday,1
